extension (nm),average force (pN),sd force (pN),average bp unzipped, sd bp unzipped
1964,16.5906,0.0966337,1053.73,2.88207
1965,16.6228,0.0959401,1053.81,2.85687
1966,16.655,0.0954096,1053.89,2.83676
1967,16.6874,0.0950587,1053.96,2.82218
1968,16.7198,0.0949048,1054.04,2.81363
1969,16.7523,0.0949665,1054.12,2.81164
1970,16.7848,0.0952631,1054.19,2.81674
1971,16.8173,0.0958148,1054.27,2.8295
1972,16.8499,0.0966423,1054.35,2.85047
1973,16.8824,0.0977665,1054.43,2.88023
1974,16.915,0.0992084,1054.51,2.91935
1975,16.9475,0.100989,1054.59,2.96837
1976,16.9799,0.103128,1054.68,3.02782
1977,17.0123,0.105645,1054.77,3.09821
1978,17.0446,0.108557,1054.87,3.17998
1979,17.0767,0.111882,1054.97,3.27354
1980,17.1086,0.115634,1055.08,3.37925
1981,17.1403,0.119824,1055.19,3.49739
1982,17.1718,0.124464,1055.32,3.62818
1983,17.203,0.12956,1055.45,3.77175
1984,17.2338,0.135117,1055.6,3.92816
1985,17.2643,0.141135,1055.75,4.09735
1986,17.2943,0.14761,1055.93,4.27918
1987,17.3237,0.154535,1056.12,4.47336
1988,17.3526,0.161897,1056.32,4.6795
1989,17.3809,0.16968,1056.55,4.89706
1990,17.4084,0.177861,1056.8,5.12537
1991,17.435,0.186412,1057.07,5.36365
1992,17.4608,0.1953,1057.37,5.61097
1993,17.4857,0.20449,1057.7,5.86633
1994,17.5095,0.213943,1058.05,6.12872
1995,17.5321,0.223621,1058.44,6.39714
1996,17.5535,0.233489,1058.87,6.67073
1997,17.5737,0.24352,1059.33,6.94889
1998,17.5924,0.253698,1059.84,7.23146
1999,17.6097,0.26403,1060.38,7.51882
2000,17.6255,0.274543,1060.97,7.81213
2001,17.6396,0.285298,1061.6,8.11348
2002,17.6519,0.29639,1062.29,8.42594
2003,17.6623,0.307951,1063.03,8.75362
2004,17.6707,0.320142,1063.83,9.1015
2005,17.6767,0.333145,1064.69,9.47505
2006,17.6802,0.347142,1065.63,9.87962
2007,17.6808,0.362284,1066.65,10.3195
2008,17.6781,0.378651,1067.76,10.797
2009,17.6717,0.396204,1068.98,11.3106
2010,17.6612,0.414745,1070.32,11.8542
2011,17.6462,0.433874,1071.79,12.416
2012,17.6264,0.452978,1073.39,12.978
2013,17.6016,0.471245,1075.14,13.5166
2014,17.5721,0.487719,1077.02,14.004
2015,17.5383,0.501408,1079.03,14.4118
2016,17.5009,0.511409,1081.13,14.7142
2017,17.4612,0.51706,1083.31,14.8924
2018,17.4204,0.518061,1085.51,14.9382
2019,17.3799,0.51454,1087.71,14.8557
2020,17.3409,0.507049,1089.87,14.6611
2021,17.3044,0.496485,1091.95,14.3806
2022,17.2711,0.483965,1093.94,14.0466
2023,17.2412,0.470677,1095.83,13.6933
2024,17.2149,0.457754,1097.62,13.3533
2025,17.1917,0.44617,1099.33,13.0545
2026,17.1711,0.436681,1100.96,12.8184
2027,17.1525,0.429795,1102.53,12.6592
2028,17.1352,0.425768,1104.07,12.5838
2029,17.1184,0.424626,1105.6,12.5924
2030,17.1015,0.426179,1107.14,12.679
2031,17.0838,0.430054,1108.7,12.832
2032,17.0649,0.43572,1110.31,13.0356
2033,17.0443,0.442526,1111.96,13.2701
2034,17.0219,0.449728,1113.67,13.5132
2035,16.9976,0.456546,1115.44,13.7417
2036,16.9715,0.462214,1117.27,13.9327
2037,16.9441,0.466044,1119.13,14.0657
2038,16.9159,0.467498,1121.02,14.1251
2039,16.8876,0.466234,1122.91,14.1008
2040,16.8599,0.462154,1124.79,13.9906
2041,16.8335,0.455401,1126.62,13.7992
2042,16.8092,0.446346,1128.39,13.5384
2043,16.7873,0.435536,1130.08,13.2253
2044,16.7683,0.423631,1131.69,12.8803
2045,16.7521,0.411342,1133.21,12.5253
2046,16.7387,0.399366,1134.65,12.1816
2047,16.728,0.388338,1136.01,11.8685
2048,16.7195,0.378793,1137.3,11.6022
2049,16.7129,0.371147,1138.54,11.3951
2050,16.7076,0.365688,1139.74,11.2557
2051,16.7032,0.362578,1140.91,11.1886
2052,16.6991,0.361864,1142.07,11.1953
2053,16.695,0.363503,1143.24,11.2742
2054,16.6902,0.367384,1144.43,11.4223
2055,16.6843,0.373356,1145.66,11.6352
2056,16.6769,0.381246,1146.94,11.9082
2057,16.6675,0.390878,1148.28,12.2365
2058,16.6557,0.402071,1149.7,12.6152
2059,16.6411,0.414623,1151.2,13.0385
2060,16.6234,0.42829,1152.81,13.4991
2061,16.602,0.442738,1154.54,13.9862
2062,16.5769,0.457501,1156.38,14.4849
2063,16.5478,0.471943,1158.36,14.9738
2064,16.5148,0.485247,1160.45,15.4262
2065,16.4782,0.496451,1162.66,15.8098
2066,16.4388,0.504523,1164.97,16.0908
2067,16.3975,0.508495,1167.33,16.2371
2068,16.3556,0.507609,1169.71,16.2241
2069,16.3146,0.501454,1172.07,16.0385
2070,16.276,0.490042,1174.34,15.6808
2071,16.2413,0.473814,1176.48,15.1657
2072,16.2115,0.453565,1178.47,14.5195
2073,16.1872,0.430316,1180.28,13.7756
2074,16.169,0.405178,1181.89,12.9705
2075,16.1567,0.379222,1183.31,12.1391
2076,16.15,0.353396,1184.55,11.3124
2077,16.1485,0.328471,1185.62,10.5153
2078,16.1516,0.305037,1186.55,9.76705
2079,16.1587,0.28351,1187.35,9.08101
2080,16.1691,0.264154,1188.04,8.46567
2081,16.1823,0.247117,1188.65,7.92561
2082,16.1978,0.23245,1189.18,7.4623
2083,16.2151,0.220135,1189.65,7.07488
2084,16.2338,0.210101,1190.08,6.76078
2085,16.2537,0.202237,1190.47,6.51614
2086,16.2744,0.196404,1190.84,6.33625
2087,16.2957,0.192448,1191.2,6.2158
2088,16.3174,0.190199,1191.54,6.14921
2089,16.3393,0.189487,1191.87,6.13085
2090,16.3612,0.190144,1192.21,6.15518
2091,16.383,0.192004,1192.55,6.21685
2092,16.4045,0.194912,1192.9,6.31083
2093,16.4258,0.198718,1193.26,6.43234
2094,16.4465,0.203281,1193.64,6.57682
2095,16.4667,0.208463,1194.03,6.73989
2096,16.4863,0.21413,1194.45,6.9173
2097,16.5052,0.22015,1194.89,7.10478
2098,16.5234,0.226389,1195.35,7.29811
2099,16.5407,0.232712,1195.84,7.49301
2100,16.5573,0.238982,1196.36,7.68518
2101,16.573,0.245064,1196.91,7.87035
2102,16.5878,0.250824,1197.48,8.04435
2103,16.6019,0.256135,1198.07,8.20326
2104,16.6153,0.26088,1198.69,8.3435
2105,16.628,0.264958,1199.33,8.46205
2106,16.6402,0.26829,1199.98,8.55662
2107,16.6519,0.270825,1200.65,8.62579
2108,16.6633,0.272542,1201.33,8.66925
2109,16.6745,0.273461,1202.01,8.68789
2110,16.6856,0.273641,1202.7,8.68393
2111,16.6968,0.273186,1203.38,8.66098
2112,16.7081,0.272242,1204.06,8.62408
2113,16.7196,0.271003,1204.73,8.57972
2114,16.7313,0.269704,1205.4,8.53571
2115,16.7431,0.268621,1206.06,8.50109
2116,16.7552,0.268063,1206.72,8.48593
2117,16.7672,0.268363,1207.38,8.50092
2118,16.7792,0.269864,1208.04,8.55693
2119,16.7908,0.272898,1208.71,8.66427
2120,16.8018,0.277757,1209.4,8.83181
2121,16.8118,0.284668,1210.13,9.06606
2122,16.8206,0.293752,1210.9,9.37008
2123,16.8276,0.305,1211.72,9.7426
2124,16.8324,0.318242,1212.62,10.1773
2125,16.8347,0.333135,1213.59,10.6623
2126,16.8339,0.349148,1214.67,11.18
2127,16.8298,0.365579,1215.85,11.7075
2128,16.8223,0.381571,1217.14,12.2171
2129,16.8114,0.396165,1218.54,12.6782
2130,16.7973,0.408372,1220.04,13.0594
2131,16.7807,0.417263,1221.61,13.3316
2132,16.7623,0.422077,1223.24,13.4712
2133,16.7434,0.422311,1224.88,13.4629
2134,16.7248,0.41779,1226.51,13.3023
2135,16.7079,0.408682,1228.08,12.9955
2136,16.6936,0.395466,1229.56,12.5587
2137,16.6826,0.378856,1230.94,12.0154
2138,16.6755,0.359704,1232.18,11.3933
2139,16.6726,0.338898,1233.3,10.7209
2140,16.6738,0.317285,1234.28,10.0254
2141,16.679,0.295608,1235.14,9.33038
2142,16.6878,0.274478,1235.88,8.65516
2143,16.7,0.25437,1236.51,8.01458
2144,16.715,0.235625,1237.06,7.41922
2145,16.7324,0.218471,1237.52,6.87598
2146,16.752,0.20304,1237.93,6.38872
2147,16.7733,0.189387,1238.28,5.95883
2148,16.796,0.177508,1238.58,5.58579
2149,16.8199,0.167351,1238.85,5.2676
2150,16.8447,0.158828,1239.09,5.00116
2151,16.8703,0.151824,1239.31,4.78251
2152,16.8965,0.146207,1239.51,4.60717
2153,16.9231,0.141831,1239.7,4.47033
2154,16.9501,0.138546,1239.88,4.36707
2155,16.9774,0.136201,1240.05,4.29259
2156,17.0048,0.134653,1240.22,4.2423
2157,17.0324,0.13377,1240.38,4.212
2158,17.0601,0.133428,1240.54,4.1979
2159,17.0878,0.13352,1240.7,4.19662
2160,17.1156,0.133951,1240.86,4.20526
2161,17.1434,0.134638,1241.03,4.22129
2162,17.1711,0.135511,1241.19,4.24257
2163,17.1988,0.13651,1241.36,4.26729
2164,17.2265,0.137583,1241.53,4.29388
2165,17.2541,0.138687,1241.7,4.32107
2166,17.2817,0.139785,1241.87,4.34775
2167,17.3093,0.140846,1242.05,4.373
2168,17.3368,0.141843,1242.23,4.39607
2169,17.3643,0.142756,1242.41,4.41632
2170,17.3917,0.143566,1242.59,4.43323
2171,17.4192,0.144259,1242.77,4.4464
2172,17.4466,0.144823,1242.96,4.45553
2173,17.474,0.14525,1243.15,4.4604
2174,17.5014,0.145534,1243.33,4.46087
2175,17.5289,0.145674,1243.52,4.45691
2176,17.5564,0.145668,1243.71,4.44855
2177,17.5839,0.14552,1243.89,4.43592
2178,17.6116,0.145235,1244.08,4.41922
2179,17.6392,0.144821,1244.26,4.39876
2180,17.667,0.144292,1244.44,4.37495
2181,17.6949,0.143664,1244.62,4.34835
2182,17.7228,0.142958,1244.8,4.31968
2183,17.7509,0.142205,1244.98,4.28997
2184,17.779,0.141447,1245.15,4.26061
2185,17.8073,0.140747,1245.32,4.23369
2186,17.8357,0.140198,1245.49,4.21235
2187,17.8641,0.139947,1245.66,4.20157
2188,17.8926,0.14023,1245.83,4.2093
2189,17.9211,0.141429,1246,4.24848
2190,17.9494,0.144166,1246.18,4.34002
2191,17.9775,0.149431,1246.37,4.51695
2192,18.005,0.158745,1246.57,4.8292
2193,18.0314,0.174307,1246.81,5.3474
2194,18.0558,0.199048,1247.12,6.16395
2195,18.0767,0.236588,1247.54,7.39099
2196,18.0912,0.291089,1248.16,9.15718
2197,18.0946,0.367021,1249.14,11.6013
2198,18.0789,0.468439,1250.72,14.85
2199,18.0316,0.596995,1253.31,18.9546
2200,17.9353,0.747648,1257.46,23.7542
2201,17.7717,0.902295,1263.73,28.6743
2202,17.534,1.02635,1272.34,32.6196
2203,17.2425,1.07918,1282.65,34.3067
2204,16.9459,1.04055,1293.11,33.1019
2205,16.695,0.927913,1302.1,29.5663
2206,16.5142,0.782029,1308.86,24.9955
2207,16.3992,0.639695,1313.53,20.554
2208,16.333,0.520966,1316.65,16.8706
2209,16.2985,0.431352,1318.77,14.1089
2210,16.2831,0.368153,1320.28,12.1716
2211,16.2789,0.325388,1321.42,10.8613
2212,16.2815,0.296751,1322.36,9.97693
2213,16.2881,0.277087,1323.16,9.35931
2214,16.2975,0.262809,1323.87,8.90052
2215,16.3087,0.251695,1324.52,8.53533
2216,16.3215,0.242499,1325.12,8.22802
2217,16.3355,0.234589,1325.68,7.96121
2218,16.3505,0.2277,1326.21,7.72828
2219,16.3663,0.221779,1326.71,7.52875
2220,16.3829,0.216889,1327.18,7.36552
2221,16.4001,0.213155,1327.64,7.24329
2222,16.4176,0.210735,1328.08,7.16753
2223,16.4354,0.209797,1328.51,7.14383
2224,16.4533,0.210498,1328.95,7.17733
2225,16.4709,0.212974,1329.39,7.27224
2226,16.4882,0.217323,1329.85,7.43135
2227,16.5048,0.223592,1330.34,7.65577
2228,16.5205,0.231774,1330.85,7.94459
2229,16.535,0.241793,1331.41,8.29469
2230,16.548,0.253503,1332.02,8.7006
2231,16.5591,0.266681,1332.69,9.15434
2232,16.5682,0.281027,1333.44,9.6453
2233,16.5748,0.296153,1334.27,10.1601
2234,16.5787,0.311594,1335.19,10.6827
2235,16.5799,0.326804,1336.21,11.1946
2236,16.5782,0.34118,1337.32,11.6752
2237,16.5738,0.354087,1338.52,12.1032
2238,16.567,0.364899,1339.8,12.4577
2239,16.5581,0.37305,1341.15,12.7199
2240,16.5477,0.378088,1342.55,12.8749
2241,16.5366,0.379724,1343.97,12.9137
2242,16.5254,0.377861,1345.39,12.8337
2243,16.5151,0.372611,1346.78,12.6394
2244,16.5061,0.364277,1348.12,12.3417
2245,16.4992,0.353313,1349.38,11.9566
2246,16.4947,0.340278,1350.57,11.5034
2247,16.4929,0.325779,1351.66,11.0028
2248,16.494,0.310417,1352.65,10.4753
2249,16.4978,0.29475,1353.54,9.93984
2250,16.5043,0.279261,1354.35,9.41252
2251,16.5133,0.26435,1355.07,8.90662
2252,16.5245,0.250324,1355.72,8.43225
2253,16.5377,0.237405,1356.3,7.99658
2254,16.5527,0.225738,1356.82,7.60417
2255,16.569,0.215403,1357.3,7.25743
2256,16.5867,0.206429,1357.73,6.95707
2257,16.6053,0.198808,1358.14,6.70253
2258,16.6248,0.192504,1358.51,6.49252
2259,16.6449,0.187471,1358.86,6.32533
2260,16.6655,0.183657,1359.2,6.19925
2261,16.6866,0.181021,1359.53,6.11283
2262,16.7078,0.17953,1359.84,6.06515
2263,16.7292,0.179176,1360.16,6.05599
2264,16.7506,0.179972,1360.48,6.08598
2265,16.7719,0.181959,1360.8,6.15668
2266,16.793,0.185208,1361.13,6.27068
2267,16.8136,0.18982,1361.47,6.43165
2268,16.8337,0.195933,1361.84,6.64448
2269,16.853,0.203722,1362.23,6.91542
2270,16.8714,0.213406,1362.66,7.25236
2271,16.8884,0.225262,1363.13,7.66526
2272,16.9037,0.239634,1363.67,8.16673
2273,16.9168,0.25696,1364.28,8.77274
2274,16.9271,0.277782,1364.99,9.50344
2275,16.9337,0.302771,1365.82,10.3837
2276,16.9354,0.332712,1366.83,11.4426
2277,16.9307,0.368451,1368.06,12.7119
2278,16.9176,0.410754,1369.58,14.22
2279,16.8935,0.460021,1371.49,15.9824
2280,16.8552,0.515826,1373.89,17.9847
2281,16.7991,0.576297,1376.92,20.1607
2282,16.7223,0.637487,1380.68,22.3697
2283,16.6235,0.693125,1385.22,24.3882
2284,16.5044,0.735306,1390.47,25.9336
2285,16.3714,0.756444,1396.22,26.7344
2286,16.2343,0.751966,1402.11,26.6255
2287,16.1044,0.722259,1407.75,25.6182
2288,15.9911,0.672507,1412.8,23.8947
2289,15.8996,0.610557,1417.07,21.7331
2290,15.8309,0.544288,1420.54,19.4133
2291,15.7828,0.479856,1423.27,17.1548
2292,15.7521,0.421159,1425.38,15.097
2293,15.7347,0.370128,1427.01,13.3096
2294,15.7276,0.327316,1428.29,11.8127
2295,15.7278,0.292435,1429.29,10.5964
2296,15.7334,0.264758,1430.11,9.63468
2297,15.7428,0.243363,1430.8,8.89431
2298,15.7549,0.227276,1431.39,8.34024
2299,15.7689,0.21556,1431.91,7.93867
2300,15.7841,0.207355,1432.39,7.65885
2301,15.8001,0.201908,1432.84,7.47405
2302,15.8167,0.198582,1433.28,7.36186
2303,15.8336,0.196857,1433.7,7.30404
2304,15.8506,0.196313,1434.12,7.28606
2305,15.8677,0.196622,1434.54,7.29654
2306,15.8847,0.197527,1434.96,7.32664
2307,15.9017,0.198828,1435.38,7.36956
2308,15.9184,0.200374,1435.81,7.42004
2309,15.9351,0.202045,1436.25,7.47407
2310,15.9515,0.203752,1436.69,7.52859
2311,15.9678,0.205426,1437.15,7.5813
2312,15.9839,0.207016,1437.6,7.63051
2313,15.9998,0.208487,1438.07,7.67503
2314,16.0156,0.209813,1438.54,7.71412
2315,16.0313,0.210982,1439.01,7.74738
2316,16.0468,0.211989,1439.49,7.77475
2317,16.0623,0.212838,1439.97,7.79648
2318,16.0777,0.21354,1440.46,7.81305
2319,16.093,0.214113,1440.95,7.82518
2320,16.1083,0.214581,1441.44,7.83382
2321,16.1235,0.214973,1441.93,7.84007
2322,16.1387,0.215323,1442.42,7.84523
2323,16.1539,0.21567,1442.92,7.85072
2324,16.1691,0.216053,1443.41,7.85807
2325,16.1843,0.216519,1443.91,7.86892
2326,16.1994,0.217113,1444.41,7.88501
2327,16.2144,0.217884,1444.91,7.9081
2328,16.2294,0.218883,1445.41,7.93998
2329,16.2442,0.220158,1445.92,7.98245
2330,16.2588,0.221758,1446.44,8.03725
2331,16.2733,0.22373,1446.96,8.10601
2332,16.2875,0.226115,1447.5,8.19021
2333,16.3013,0.228951,1448.04,8.29107
2334,16.3148,0.232264,1448.61,8.40948
2335,16.3278,0.236071,1449.18,8.54591
2336,16.3402,0.240373,1449.78,8.70027
2337,16.352,0.245154,1450.41,8.8718
2338,16.3632,0.250377,1451.05,9.059
2339,16.3735,0.255982,1451.73,9.25951
2340,16.383,0.261885,1452.44,9.47007
2341,16.3916,0.267972,1453.18,9.68647
2342,16.3992,0.274107,1453.95,9.90361
2343,16.4058,0.28013,1454.76,10.1156
2344,16.4115,0.285861,1455.61,10.3159
2345,16.4163,0.291109,1456.48,10.4974
2346,16.4202,0.295676,1457.39,10.6533
2347,16.4234,0.299372,1458.32,10.7767
2348,16.4261,0.302023,1459.27,10.8613
2349,16.4284,0.303481,1460.23,10.9022
2350,16.4305,0.303634,1461.2,10.8955
2351,16.4327,0.302415,1462.16,10.839
2352,16.4353,0.299806,1463.11,10.7324
2353,16.4384,0.295837,1464.03,10.5771
2354,16.4423,0.290584,1464.93,10.376
2355,16.4472,0.284165,1465.79,10.1336
2356,16.4533,0.27673,1466.61,9.85547
2357,16.4606,0.268451,1467.38,9.54805
2358,16.4693,0.259512,1468.1,9.21806
2359,16.4794,0.250103,1468.78,8.87233
2360,16.4909,0.240405,1469.4,8.51748
2361,16.5038,0.230592,1469.97,8.15966
2362,16.518,0.220819,1470.5,7.80444
2363,16.5335,0.211223,1470.98,7.45669
2364,16.5502,0.201924,1471.42,7.12057
2365,16.5679,0.193019,1471.82,6.79947
2366,16.5867,0.184587,1472.18,6.49613
2367,16.6064,0.176691,1472.52,6.21265
2368,16.6269,0.169377,1472.82,5.95055
2369,16.6481,0.162678,1473.11,5.71088
2370,16.67,0.156613,1473.37,5.49423
2371,16.6924,0.151195,1473.61,5.30088
2372,16.7153,0.146425,1473.84,5.13077
2373,16.7387,0.142299,1474.05,4.98366
2374,16.7624,0.138808,1474.25,4.85909
2375,16.7863,0.135939,1474.44,4.7565
2376,16.8106,0.133675,1474.63,4.67525
2377,16.835,0.132001,1474.81,4.61468
2378,16.8595,0.1309,1474.98,4.57416
2379,16.8842,0.130357,1475.16,4.55312
2380,16.9089,0.130361,1475.33,4.55108
2381,16.9337,0.130903,1475.5,4.56771
2382,16.9584,0.131978,1475.68,4.60283
2383,16.983,0.133587,1475.86,4.65644
2384,17.0076,0.135736,1476.04,4.72873
2385,17.032,0.138437,1476.23,4.82008
2386,17.0562,0.141706,1476.43,4.93106
2387,17.0801,0.145565,1476.64,5.06237
2388,17.1037,0.15004,1476.86,5.2149
2389,17.1269,0.15516,1477.1,5.38959
2390,17.1497,0.160955,1477.35,5.58747
2391,17.1719,0.167455,1477.62,5.80952
2392,17.1935,0.17469,1477.92,6.05664
2393,17.2144,0.182682,1478.24,6.32954
2394,17.2344,0.191444,1478.59,6.62862
2395,17.2534,0.20098,1478.98,6.95386
2396,17.2712,0.211276,1479.41,7.30468
2397,17.2878,0.222294,1479.88,7.67975
2398,17.3029,0.233976,1480.4,8.07689
2399,17.3164,0.246228,1480.98,8.49288
2400,17.3281,0.258925,1481.62,8.92335
2401,17.3379,0.271905,1482.33,9.3627
2402,17.3456,0.284967,1483.11,9.8041
2403,17.3512,0.297876,1483.96,10.2396
2404,17.3546,0.310371,1484.88,10.6603
2405,17.3557,0.322172,1485.89,11.0569
2406,17.3548,0.333,1486.96,11.4202
2407,17.3518,0.342596,1488.1,11.7416
2408,17.347,0.350744,1489.3,12.0141
2409,17.3407,0.35729,1490.55,12.233
2410,17.3332,0.362167,1491.84,12.3964
2411,17.3249,0.365402,1493.16,12.5058
2412,17.3159,0.36712,1494.5,12.5657
2413,17.3068,0.367534,1495.84,12.5837
2414,17.2976,0.366931,1497.19,12.5698
2415,17.2886,0.365635,1498.52,12.535
2416,17.2798,0.36398,1499.85,12.4904
2417,17.2714,0.362271,1501.17,12.4459
2418,17.2634,0.360751,1502.48,12.4093
2419,17.2555,0.359576,1503.78,12.3849
2420,17.2479,0.358799,1505.07,12.3737
2421,17.2403,0.358366,1506.37,12.3732
2422,17.2328,0.358129,1507.66,12.3775
2423,17.2253,0.357869,1508.95,12.3784
2424,17.2178,0.357316,1510.24,12.3664
2425,17.2105,0.35619,1511.52,12.3317
2426,17.2035,0.354227,1512.8,12.2654
2427,17.197,0.351208,1514.05,12.1601
2428,17.1912,0.346977,1515.28,12.0107
2429,17.1863,0.341454,1516.48,11.815
2430,17.1826,0.334642,1517.63,11.5735
2431,17.1804,0.326615,1518.73,11.2892
2432,17.1798,0.317515,1519.78,10.9676
2433,17.181,0.307534,1520.76,10.6156
2434,17.184,0.296898,1521.68,10.2414
2435,17.1889,0.285854,1522.53,9.8539
2436,17.1956,0.274653,1523.32,9.462
2437,17.2041,0.263545,1524.05,9.07455
2438,17.2144,0.25277,1524.72,8.69997
2439,17.2261,0.242552,1525.33,8.3462
2440,17.2393,0.233103,1525.9,8.02062
2441,17.2538,0.224621,1526.42,7.73015
2442,17.2692,0.217292,1526.91,7.48118
2443,17.2856,0.211286,1527.37,7.27963
2444,17.3026,0.206765,1527.81,7.13087
2445,17.3201,0.203869,1528.23,7.03959
2446,17.3379,0.202717,1528.65,7.0096
2447,17.3557,0.2034,1529.07,7.04363
2448,17.3733,0.205973,1529.49,7.1431
2449,17.3906,0.210447,1529.93,7.30799
2450,17.4072,0.216793,1530.39,7.53677
2451,17.4229,0.224931,1530.88,7.82637
2452,17.4374,0.234741,1531.42,8.17222
2453,17.4505,0.246051,1532,8.56828
2454,17.4619,0.25865,1532.65,9.00701
2455,17.4713,0.272276,1533.37,9.47938
2456,17.4785,0.286622,1534.16,9.97488
2457,17.4832,0.301341,1535.03,10.4816
2458,17.4854,0.316047,1536,10.9864
2459,17.4849,0.330331,1537.06,11.4757
2460,17.4816,0.343783,1538.21,11.9358
2461,17.4758,0.35602,1539.45,12.354
2462,17.4676,0.36672,1540.77,12.7201
2463,17.4572,0.375658,1542.17,13.027
2464,17.4451,0.382735,1543.62,13.2722
2465,17.4315,0.388003,1545.13,13.4586
2466,17.417,0.391668,1546.66,13.5938
2467,17.4016,0.394071,1548.23,13.6903
2468,17.3858,0.395657,1549.81,13.7638
2469,17.3696,0.396919,1551.4,13.8313
2470,17.3531,0.398335,1553.01,13.9088
2471,17.3361,0.400307,1554.64,14.0096
2472,17.3185,0.40311,1556.29,14.142
2473,17.3001,0.406859,1557.97,14.3091
2474,17.2807,0.411507,1559.69,14.5083
2475,17.2599,0.41687,1561.45,14.7325
2476,17.2378,0.422672,1563.27,14.9719
2477,17.2141,0.428601,1565.15,15.2158
2478,17.1889,0.43437,1567.08,15.4549
2479,17.1622,0.439766,1569.07,15.6824
2480,17.1341,0.444676,1571.11,15.8953
2481,17.1047,0.449094,1573.2,16.094
2482,17.0741,0.453096,1575.33,16.2816
2483,17.0424,0.456792,1577.51,16.4617
2484,17.0097,0.460264,1579.73,16.6365
2485,16.976,0.463503,1581.98,16.8041
2486,16.9413,0.466363,1584.28,16.9574
2487,16.9059,0.468544,1586.61,17.0837
2488,16.8699,0.46961,1588.96,17.1653
2489,16.8338,0.469044,1591.32,17.1819
2490,16.798,0.466333,1593.67,17.1138
2491,16.7631,0.461049,1595.98,16.9448
2492,16.73,0.452925,1598.23,16.6654
2493,16.6994,0.441899,1600.39,16.2735
2494,16.6719,0.42812,1602.43,15.7754
2495,16.6481,0.411926,1604.34,15.1843
2496,16.6284,0.393789,1606.09,14.5184
2497,16.6129,0.374256,1607.68,13.7986
2498,16.6019,0.353888,1609.12,13.0464
2499,16.595,0.333212,1610.39,12.2817
2500,16.5922,0.312689,1611.52,11.522
2501,16.5931,0.292697,1612.5,10.7816
2502,16.5973,0.273527,1613.37,10.0715
2503,16.6045,0.255389,1614.12,9.39982
2504,16.6144,0.238425,1614.78,8.7718
2505,16.6265,0.222721,1615.35,8.19074
2506,16.6407,0.208319,1615.85,7.65829
2507,16.6565,0.195231,1616.29,7.17499
2508,16.6738,0.183452,1616.67,6.74063
2509,16.6923,0.172965,1617.02,6.35462
2510,16.7118,0.163747,1617.32,6.01619
2511,16.7322,0.15578,1617.59,5.72466
2512,16.7533,0.14905,1617.84,5.47954
2513,16.775,0.143552,1618.07,5.28065
2514,16.7971,0.139292,1618.29,5.12819
2515,16.8196,0.136287,1618.49,5.02283
2516,16.8422,0.134569,1618.69,4.9657
2517,16.865,0.134183,1618.89,4.95842
2518,16.8878,0.135186,1619.08,5.00311
2519,16.9105,0.137651,1619.28,5.10236
2520,16.933,0.141664,1619.5,5.25926
2521,16.9551,0.147322,1619.72,5.47733
2522,16.9766,0.154735,1619.97,5.76051
2523,16.9975,0.164019,1620.25,6.113
2524,17.0174,0.175296,1620.56,6.53915
2525,17.036,0.188685,1620.92,7.04315
2526,17.053,0.204287,1621.35,7.62857
